Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-02,2e Section Fonds Baptiste,2e Section Fonds Baptiste,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-03,3e Section des Vases,3e Section des Vases,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-04,4e Section Montrouis,4e Section Montrouis,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-05,5e Section Delices,5e Section Delices,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-06,6e Section Matheux,6e Section Matheux,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-02,2e Section Fonds Baptiste,2e Section Fonds Baptiste,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-03,3e Section des Vases,3e Section des Vases,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-04,4e Section Montrouis,4e Section Montrouis,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-05,5e Section Delices,5e Section Delices,,,,,,
HT01,Ouest,Lwès,HT0141,Arcahaie,Arcahaie,HT0141-06,6e Section Matheux,6e Section Matheux,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-01,1re Section Boucassin,1re Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-02,2e Section Boucassin,2e Section Boucassin,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-03,3e Section Source Matelas,3e Section Source Matelas,,,,,,
HT01,Ouest,Lwès,HT0142,Cabaret,Cabaret,HT0142-04,4e Section Fonds des Blancs (Casale),4e Section Fonds des Blancs (Casale),,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-01,1re Section Bourdet,1re Section Bourdet,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-02,2e Section Fonfrede,2e Section Fonfrède,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-03,3e Section Laborde,3e Section Laborde,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-04,4e Section Laurent,4e Section Laurent,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-05,5e Section Mercy,5e Section Mercy,,,,,,
HT07,Sud,Sid,HT0711,Les Cayes,Les Cayes,HT0711-06,6e Section Boulmier,6e Section Boulmier,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-01,1re Section Boury,1re Section Boury,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-02,2e Section Berault,2e Section Berault,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-03,3e Section Solon,3e Section Solon,,,,,,
HT07,Sud,Sid,HT0712,Torbeck,Torbeck,HT0712-04,4e Section Moreau,4e Section Moreau,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-01,1re Section Fonds Palmiste,1re Section Fonds Palmiste,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-02,2e Section Meloniere,2e Section Melonière,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-03,3e Section Carrefour Canon,3e Section Carrefour Canon,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-01,1re Section Fonds Palmiste,1re Section Fonds Palmiste,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-02,2e Section Meloniere,2e Section Melonière,,,,,,
HT07,Sud,Sid,HT0713,Chantal,Chantal,HT0713-03,3e Section Carrefour Canon,3e Section Carrefour Canon,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-01,1re Section Levy Mersan,1re Section Levy Mersan,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-02,2e Section Champlois,2e Section Champlois,,,,,,
HT07,Sud,Sid,HT0714,Camp-Perrin,Camp-Perrin,HT0714-03,3e Section Tibi Davezac,3e Section Tibi Davezac,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-02,2e Section Dory,2e Section Dory,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-03,3e Section Melon,3e Section Melon,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-02,2e Section Dory,2e Section Dory,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-03,3e Section Melon,3e Section Melon,,,,,,
HT07,Sud,Sid,HT0715,Maniche,Maniche,HT0715-01,1re Section Maniche,1re Section Maniche,,,,,,
